1.020939922332763672e+01,1.511694431304931641e+01,5.045728683471679688e+00,9.704957962036132812e+00,1.224649047851562500e+01,1.472353744506835938e+01,2.938880348205566406e+01,2.105999946594238281e+01,7.032499790191650391e+00,7.353830337524414062e+00,2.581059265136718750e+01,1.182729434967041016e+01,1.130821800231933594e+01,6.034228515625000000e+01,2.684314155578613281e+01,1.411220836639404297e+01,2.053063774108886719e+01,2.192944717407226562e+01,3.400000095367431641e+00,1.827591896057128906e+01,8.092585563659667969e+00,2.289999961853027344e+00,1.469214344024658203e+01,2.023014831542968750e+01,1.186101436614990234e+00,1.613999938964843750e+01,9.826293945312500000e+00,1.238215160369873047e+01,1.152972698211669922e+01,1.046531486511230469e+01
9.697256088256835938e+00,1.417357254028320312e+01,4.734180927276611328e+00,9.083387374877929688e+00,1.161945915222167969e+01,1.401827049255371094e+01,2.749781227111816406e+01,1.938999938964843750e+01,6.517499923706054688e+00,6.635934829711914062e+00,2.517875862121582031e+01,1.128936958312988281e+01,1.084896469116210938e+01,5.825321197509765625e+01,2.544210815429687500e+01,1.365724945068359375e+01,1.936156845092773438e+01,2.080603218078613281e+01,3.079999923706054688e+00,1.684707450866699219e+01,7.472526550292968750e+00,2.000000000000000000e+00,1.390678787231445312e+01,1.906214523315429688e+01,1.120587587356567383e+00,1.572000026702880859e+01,9.218181610107421875e+00,1.179513740539550781e+01,1.089746379852294922e+01,1.003490543365478516e+01
1.027140235900878906e+01,1.486384391784667969e+01,4.842545986175537109e+00,9.365918159484863281e+00,1.215359973907470703e+01,1.470611858367919922e+01,2.892637634277343750e+01,2.095999908447265625e+01,6.892499923706054688e+00,6.958068370819091797e+00,2.604753494262695312e+01,1.172112560272216797e+01,1.096189785003662109e+01,6.496107482910156250e+01,2.673136138916015625e+01,1.388901996612548828e+01,2.030581855773925781e+01,2.145451164245605469e+01,3.440000057220458984e+00,1.817623138427734375e+01,7.488424301147460938e+00,2.250000000000000000e+00,1.400309848785400391e+01,1.933589553833007812e+01,1.144994735717773438e+00,1.677000045776367188e+01,9.343667030334472656e+00,1.219430541992187500e+01,1.148456287384033203e+01,1.056765270233154297e+01
1.095715427398681641e+01,1.312283134460449219e+01,5.045728683471679688e+00,9.055132865905761719e+00,1.189813709259033203e+01,1.449715614318847656e+01,2.899243736267089844e+01,1.931999969482421875e+01,6.619999885559082031e+00,6.829215049743652344e+00,2.500500488281250000e+01,1.127521514892578125e+01,1.081132030487060547e+01,6.400178527832031250e+01,2.687295341491699219e+01,1.361432838439941406e+01,1.738315200805664062e+01,2.109830665588378906e+01,3.250000000000000000e+00,1.761134147644042969e+01,7.273788928985595703e+00,2.019999980926513672e+00,1.402533054351806641e+01,1.876101303100585938e+01,1.093183279037475586e+00,1.612999916076660156e+01,8.909300804138183594e+00,1.218647956848144531e+01,1.131295299530029297e+01,1.068202590942382812e+01
1.095715427398681641e+01,1.319185352325439453e+01,5.228594303131103516e+00,9.267033576965332031e+00,1.230068111419677734e+01,1.461034774780273438e+01,2.788592147827148438e+01,1.970000076293945312e+01,6.772500038146972656e+00,7.096124649047851562e+00,2.478385734558105469e+01,1.148047447204589844e+01,1.128563117980957031e+01,6.358963012695312500e+01,2.725301551818847656e+01,1.355424213409423828e+01,1.827343559265136719e+01,2.135404396057128906e+01,3.559999942779541016e+00,1.796024513244628906e+01,7.718958854675292969e+00,2.069999933242797852e+00,1.456619358062744141e+01,1.999288749694824219e+01,1.115877270698547363e+00,1.626000022888183594e+01,9.140962600708007812e+00,1.224126720428466797e+01,1.139875793457031250e+01,1.077232074737548828e+01
1.111588382720947266e+01,1.352164745330810547e+01,5.181185245513916016e+00,9.450679779052734375e+00,1.261806678771972656e+01,1.476707267761230469e+01,2.812539291381835938e+01,1.993000030517578125e+01,6.875000000000000000e+00,7.335422992706298828e+00,2.528932952880859375e+01,1.150878715515136719e+01,1.111999702453613281e+01,6.508896636962890625e+01,2.726046943664550781e+01,1.376026248931884766e+01,1.787775039672851562e+01,2.120790290832519531e+01,3.400000095367431641e+00,1.835899162292480469e+01,7.814357280731201172e+00,2.009999990463256836e+00,1.458841800689697266e+01,1.987426948547363281e+01,1.143281817436218262e+00,1.643000030517578125e+01,9.372623443603515625e+00,1.209255790710449219e+01,1.163359737396240234e+01,1.070610523223876953e+01
1.125104713439941406e+01,1.354465961456298828e+01,5.350505352020263672e+00,9.754396438598632812e+00,1.295093631744384766e+01,1.504570198059082031e+01,2.868691062927246094e+01,2.011000061035156250e+01,6.849999904632568359e+00,7.768002986907958984e+00,2.557365989685058594e+01,1.204671382904052734e+01,1.152655220031738281e+01,6.513160705566406250e+01,2.655249977111816406e+01,1.382034873962402344e+01,1.850725364685058594e+01,2.118964195251464844e+01,3.490000009536743164e+00,1.783563423156738281e+01,8.013092041015625000e+00,2.140000104904174805e+00,1.521819114685058594e+01,2.045826911926269531e+01,1.160837769508361816e+00,1.690999984741210938e+01,9.198878288269042969e+00,1.231953430175781250e+01,1.177360057830810547e+01,1.080241775512695312e+01
1.168134975433349609e+01,1.383611011505126953e+01,5.499505996704101562e+00,9.895666122436523438e+00,1.306705379486083984e+01,1.553328800201416016e+01,2.995032310485839844e+01,2.088999938964843750e+01,7.347499847412109375e+00,8.090135574340820312e+00,2.619759368896484375e+01,1.270496463775634766e+01,1.179955005645751953e+01,6.737703704833984375e+01,2.743932342529296875e+01,1.436973476409912109e+01,1.882200241088867188e+01,2.180158996582031250e+01,3.759999990463256836e+00,1.871620368957519531e+01,8.251574516296386719e+00,2.349999904632568359e+00,1.577386283874511719e+01,2.179964828491210938e+01,1.200660228729248047e+00,1.725000000000000000e+01,9.792510032653808594e+00,1.177948093414306641e+01,1.250973224639892578e+01,1.125992012023925781e+01
1.153254222869873047e+01,1.349097156524658203e+01,5.201502799987792969e+00,9.443617820739746094e+00,1.233164405822753906e+01,1.531561660766601562e+01,2.968608283996582031e+01,2.004999923706054688e+01,6.900000095367431641e+00,7.620739936828613281e+00,2.540780067443847656e+01,1.179898166656494141e+01,1.133696937561035156e+01,6.573560333251953125e+01,2.617989158630371094e+01,1.392335319519042969e+01,1.822847175598144531e+01,2.155497932434082031e+01,3.569999933242797852e+00,1.794363021850585938e+01,7.631515979766845703e+00,2.200000047683715820e+00,1.514410209655761719e+01,1.925377082824707031e+01,1.175824642181396484e+00,1.693000030517578125e+01,9.435362815856933594e+00,1.155250453948974609e+01,1.204004764556884766e+01,1.081445884704589844e+01
1.117664527893066406e+01,1.311516189575195312e+01,5.106684207916259766e+00,9.111640930175781250e+00,1.158849334716796875e+01,1.465388679504394531e+01,2.921539306640625000e+01,1.930999946594238281e+01,6.652500152587890625e+00,7.317015171051025391e+00,2.492602348327636719e+01,1.170697116851806641e+01,1.133696937561035156e+01,6.512451171875000000e+01,2.574765586853027344e+01,1.365724945068359375e+01,1.728422355651855469e+01,2.068730354309082031e+01,3.720000028610229492e+00,1.719597816467285156e+01,7.448675155639648438e+00,2.190000057220458984e+00,1.480327796936035156e+01,1.844164085388183594e+01,1.137287020683288574e+00,1.655999946594238281e+01,9.039612770080566406e+00,1.108288574218750000e+01,1.180972957611083984e+01,1.045929336547851562e+01
1.134777259826660156e+01,1.367504692077636719e+01,5.086365699768066406e+00,9.627260208129882812e+00,1.185169124603271484e+01,1.471482944488525391e+01,2.939705848693847656e+01,1.957999992370605469e+01,6.659999847412109375e+00,7.712778568267822266e+00,2.512347030639648438e+01,1.181314182281494141e+01,1.189813137054443359e+01,6.461287689208984375e+01,2.629912948608398438e+01,1.386326980590820312e+01,1.750005531311035156e+01,2.105264282226562500e+01,3.599999904632568359e+00,1.806823730468750000e+01,7.480475425720214844e+00,2.150000095367431641e+00,1.505518627166748047e+01,1.795801925659179688e+01,1.139856338500976562e+00,1.653000068664550781e+01,9.025131225585937500e+00,1.074633026123046875e+01,1.170133876800537109e+01,1.043220615386962891e+01
1.153006267547607422e+01,1.418891429901123047e+01,5.282777786254882812e+00,9.697894096374511719e+00,1.209166908264160156e+01,1.484543704986572266e+01,3.017328453063964844e+01,1.970000076293945312e+01,7.500000000000000000e+00,7.804815769195556641e+00,2.596855545043945312e+01,1.218119239807128906e+01,1.214838027954101562e+01,6.642485809326171875e+01,2.550172996520996094e+01,1.408645343780517578e+01,1.788674545288085938e+01,2.155497932434082031e+01,3.759999990463256836e+00,1.869958877563476562e+01,7.615616798400878906e+00,2.210000038146972656e+00,1.542564010620117188e+01,1.811314392089843750e+01,1.174968481063842773e+00,1.719000053405761719e+01,9.435362815856933594e+00,1.078546237945556641e+01,1.199940586090087891e+01,1.086562633514404297e+01
1.160074615478515625e+01,1.428861618041992188e+01,5.370823383331298828e+00,9.904837608337402344e+00,1.226197624206542969e+01,1.498474788665771484e+01,2.985948371887207031e+01,1.987999916076660156e+01,7.332499980926513672e+00,8.025710105895996094e+00,2.615020942687988281e+01,1.205379295349121094e+01,1.247446060180664062e+01,6.596298980712890625e+01,2.521109390258789062e+01,1.431822109222412109e+01,1.795868682861328125e+01,2.152757644653320312e+01,3.900000095367431641e+00,1.846698570251464844e+01,7.814357280731201172e+00,2.269999980926513672e+00,1.558864593505859375e+01,1.831389236450195312e+01,1.159553527832031250e+00,1.740999984741210938e+01,9.295404434204101562e+00,1.093417549133300781e+01,1.287554264068603516e+01,1.084455680847167969e+01
1.196160125732421875e+01,1.460307693481445312e+01,5.492733001708984375e+00,1.016887283325195312e+01,1.265677356719970703e+01,1.534173870086669922e+01,3.100729560852050781e+01,2.090999984741210938e+01,7.679999828338623047e+00,8.614748954772949219e+00,2.575531387329101562e+01,1.229444217681884766e+01,1.277020549774169922e+01,6.566455078125000000e+01,2.611281776428222656e+01,1.464441680908203125e+01,1.857019805908203125e+01,2.182898330688476562e+01,4.070000171661376953e+00,2.024473381042480469e+01,8.132334709167480469e+00,2.359999895095825195e+00,1.628508949279785156e+01,1.908039283752441406e+01,1.147564053535461426e+00,1.780999946594238281e+01,9.488454818725585938e+00,1.121594142913818359e+01,1.289812183380126953e+01,1.056163215637207031e+01
1.236586189270019531e+01,1.507859897613525391e+01,5.885554790496826172e+00,1.051140308380126953e+01,1.319091224670410156e+01,1.564647579193115234e+01,3.157707023620605469e+01,2.170000076293945312e+01,7.260000228881835938e+00,9.084142684936523438e+00,2.615810585021972656e+01,1.295269203186035156e+01,1.317970275878906250e+01,6.868664550781250000e+01,2.706670570373535156e+01,1.506503677368164062e+01,1.877703475952148438e+01,2.241352462768554688e+01,4.079999923706054688e+00,2.102561378479003906e+01,8.307225227355957031e+00,2.410000085830688477e+00,1.658145141601562500e+01,1.987426948547363281e+01,1.241338610649108887e+00,1.854000091552734375e+01,9.734595298767089844e+00,1.156032562255859375e+01,1.341747856140136719e+01,1.109136772155761719e+01
1.271183872222900391e+01,1.490986633300781250e+01,5.750099658966064453e+00,1.063985061645507812e+01,1.304382514953613281e+01,1.571614265441894531e+01,3.188260078430175781e+01,2.142000007629394531e+01,7.230000019073486328e+00,8.964493751525878906e+00,2.606333160400390625e+01,1.315087509155273438e+01,1.311903381347656250e+01,6.917246246337890625e+01,2.731263351440429688e+01,1.515946292877197266e+01,1.838134956359863281e+01,2.262359046936035156e+01,4.320000171661376953e+00,2.169850158691406250e+01,8.108485221862792969e+00,2.359999895095825195e+00,1.652958297729492188e+01,1.968264007568359375e+01,1.256325006484985352e+00,1.820000076293945312e+01,9.821469306945800781e+00,1.145075225830078125e+01,1.293876552581787109e+01,1.093485355377197266e+01
1.213148784637451172e+01,1.441900062561035156e+01,5.499505996704101562e+00,1.004755878448486328e+01,1.242453765869140625e+01,1.530691051483154297e+01,3.047055435180664062e+01,2.047999954223632812e+01,6.712500095367431641e+00,8.577936172485351562e+00,2.528143310546875000e+01,1.231567573547363281e+01,1.252754211425781250e+01,6.663619232177734375e+01,2.609790992736816406e+01,1.419804859161376953e+01,1.737415122985839844e+01,2.122617721557617188e+01,4.019999980926513672e+00,2.026134681701660156e+01,7.748638629913330078e+00,2.109999895095825195e+00,1.557382202148437500e+01,1.903476905822753906e+01,1.160837769508361816e+00,1.720000076293945312e+01,9.319535255432128906e+00,1.078546237945556641e+01,1.242844390869140625e+01,1.059774875640869141e+01
1.200624179840087891e+01,1.473345947265625000e+01,5.628189086914062500e+00,1.004755878448486328e+01,1.251743507385253906e+01,1.549845790863037109e+01,3.067698860168457031e+01,2.030999946594238281e+01,6.807499885559082031e+00,7.501091957092285156e+00,2.518665504455566406e+01,1.218827152252197266e+01,1.230762672424316406e+01,6.798650360107421875e+01,2.579237365722656250e+01,1.567450523376464844e+01,1.750005531311035156e+01,2.116224098205566406e+01,3.880000114440917969e+00,2.163204193115234375e+01,7.812613010406494141e+00,2.150000095367431641e+00,1.548491382598876953e+01,1.858764839172363281e+01,1.155699491500854492e+00,1.745000076293945312e+01,9.570502281188964844e+00,1.087938785552978516e+01,1.255037784576416016e+01,1.055862331390380859e+01
1.231005859375000000e+01,1.477180957794189453e+01,5.682371139526367188e+00,9.990469932556152344e+00,1.254065704345703125e+01,1.528078842163085938e+01,3.047880935668945312e+01,2.121999931335449219e+01,6.769999980926513672e+00,7.657556533813476562e+00,2.484704399108886719e+01,1.218827152252197266e+01,1.242896080017089844e+01,6.792218780517578125e+01,2.648543930053710938e+01,1.582043552398681641e+01,1.746408462524414062e+01,2.123530960083007812e+01,3.940000057220458984e+00,2.163204193115234375e+01,7.532735347747802734e+00,2.279999971389770508e+00,1.565532112121582031e+01,1.903476905822753906e+01,1.159125089645385742e+00,1.754999923706054688e+01,1.001934337615966797e+01,1.073067665100097656e+01,1.278521919250488281e+01,1.060677814483642578e+01
1.229641914367675781e+01,1.464142417907714844e+01,5.614643573760986328e+00,9.904837608337402344e+00,1.246324253082275391e+01,1.542880916595458984e+01,3.065221977233886719e+01,2.110000038146972656e+01,6.715000152587890625e+00,7.648354053497314453e+00,2.444424629211425781e+01,1.255632686614990234e+01,1.285362625122070312e+01,6.704342651367187500e+01,2.658976364135742188e+01,1.570026016235351562e+01,1.663674354553222656e+01,2.097957038879394531e+01,3.730000019073486328e+00,2.084285545349121094e+01,7.604704380035400391e+00,2.420000076293945312e+00,1.584054946899414062e+01,1.979214668273925781e+01,1.129579544067382812e+00,1.755999946594238281e+01,1.021722221374511719e+01,1.084025478363037109e+01,1.258198928833007812e+01,1.079640293121337891e+01
1.172227191925048828e+01,1.396958255767822266e+01,5.228594303131103516e+00,9.426723480224609375e+00,1.183620929718017578e+01,1.476707267761230469e+01,2.934751701354980469e+01,2.039999961853027344e+01,6.485000133514404297e+00,7.206571102142333984e+00,2.395456886291503906e+01,1.155125331878662109e+01,1.195879745483398438e+01,6.477864074707031250e+01,2.587434577941894531e+01,1.519380283355712891e+01,1.561155796051025391e+01,1.983788681030273438e+01,3.299999952316284180e+00,1.983767890930175781e+01,6.885017395019531250e+00,2.369999885559082031e+00,1.481809806823730469e+01,1.823176956176757812e+01,1.074342370033264160e+00,1.656999969482421875e+01,9.531890869140625000e+00,1.001843357086181641e+01,1.194069385528564453e+01,1.033588981628417969e+01
1.170242977142333984e+01,1.399275112152099609e+01,5.397913932800292969e+00,9.533763885498046875e+00,1.189813709259033203e+01,1.501087188720703125e+01,2.899243736267089844e+01,2.038999938964843750e+01,6.442500114440917969e+00,7.399850845336914062e+00,2.449163436889648438e+01,1.140261840820312500e+01,1.201946544647216797e+01,6.537876129150390625e+01,2.557625961303710938e+01,1.509078979492187500e+01,1.547666740417480469e+01,1.998401832580566406e+01,3.200000047683715820e+00,1.877435302734375000e+01,6.869021892547607422e+00,2.200000047683715820e+00,1.483292198181152344e+01,1.810402488708496094e+01,1.076911687850952148e+00,1.630999946594238281e+01,9.618763923645019531e+00,9.611429214477539062e+00,1.192714691162109375e+01,1.025763034820556641e+01
1.123988628387451172e+01,1.383058834075927734e+01,5.167639255523681641e+00,9.048513412475585938e+00,1.164268207550048828e+01,1.465388679504394531e+01,2.811713409423828125e+01,1.954000091552734375e+01,6.482500076293945312e+00,6.829215049743652344e+00,2.433366966247558594e+01,1.109826469421386719e+01,1.134455490112304688e+01,6.353549194335937500e+01,2.521854019165039062e+01,1.507361793518066406e+01,1.526983070373535156e+01,1.942688560485839844e+01,3.000000000000000000e+00,1.853344345092773438e+01,6.669110298156738281e+00,2.119999885559082031e+00,1.437355995178222656e+01,1.736489105224609375e+01,1.058499217033386230e+00,1.585000038146972656e+01,9.507761001586914062e+00,9.055720329284667969e+00,1.137166118621826172e+01,9.447978019714355469e+00
1.130933189392089844e+01,1.390008926391601562e+01,5.079593181610107422e+00,9.119874000549316406e+00,1.167364692687988281e+01,1.441879177093505859e+01,2.769599723815917969e+01,1.804000091552734375e+01,6.512499809265136719e+00,7.004086494445800781e+00,2.367814445495605469e+01,1.095670413970947266e+01,1.140521907806396484e+01,6.343549346923828125e+01,2.538994216918945312e+01,1.513371181488037109e+01,1.492810153961181641e+01,2.191118812561035156e+01,2.809999942779541016e+00,1.869958877563476562e+01,7.004963874816894531e+00,2.029999971389770508e+00,1.429946517944335938e+01,1.787589073181152344e+01,1.034520149230957031e+00,1.526000022888183594e+01,9.362970352172851562e+00,8.617412567138671875e+00,1.165617752075195312e+01,9.402833938598632812e+00
1.078230857849121094e+01,1.329002666473388672e+01,4.971229076385498047e+00,8.620347976684570312e+00,1.111628150939941406e+01,1.380930233001708984e+01,2.716751480102539062e+01,1.709000015258789062e+01,6.500000000000000000e+00,6.681954383850097656e+00,2.281726074218750000e+01,1.041877841949462891e+01,1.113980674743652344e+01,6.027763748168945312e+01,2.442860221862792969e+01,1.478176116943359375e+01,1.413673496246337891e+01,2.107089996337890625e+01,2.809999942779541016e+00,1.781902122497558594e+01,6.693099021911621094e+00,2.019999980926513672e+00,1.358819866180419922e+01,1.693601799011230469e+01,1.013966917991638184e+00,1.439000034332275391e+01,8.976869583129882812e+00,7.944301128387451172e+00,1.129036998748779297e+01,8.812898635864257812e+00
1.119152641296386719e+01,1.325913810729980469e+01,5.174411773681640625e+00,9.084193229675292969e+00,1.160397529602050781e+01,1.431430721282958984e+01,2.829054260253906250e+01,1.817000007629394531e+01,6.867499828338623047e+00,7.280202388763427734e+00,2.313317871093750000e+01,1.088592529296875000e+01,1.159480190277099609e+01,6.172795867919921875e+01,2.570294952392578125e+01,1.510795879364013672e+01,1.508997535705566406e+01,2.175591278076171875e+01,3.220000028610229492e+00,1.904849243164062500e+01,6.988970279693603516e+00,2.119999885559082031e+00,1.391419887542724609e+01,1.791239166259765625e+01,1.061068534851074219e+00,1.460000038146972656e+01,9.174746513366699219e+00,8.319993019104003906e+00,1.185488986968994141e+01,8.915233612060546875e+00
1.130436992645263672e+01,1.309697151184082031e+01,5.167639255523681641e+00,9.298275947570800781e+00,1.143367099761962891e+01,1.414017009735107422e+01,2.744827270507812500e+01,1.763999938964843750e+01,7.025000095367431641e+00,7.363034248352050781e+00,2.340960884094238281e+01,1.101332855224609375e+01,1.164788246154785156e+01,6.137073135375976562e+01,2.540346145629882812e+01,1.503927993774414062e+01,1.534177017211914062e+01,2.165544509887695312e+01,3.220000028610229492e+00,1.863313102722167969e+01,7.556725025177001953e+00,2.220000028610229492e+00,1.426983165740966797e+01,1.867889404296875000e+01,1.054217338562011719e+00,1.430000019073486328e+01,9.169920921325683594e+00,8.093011856079101562e+00,1.186392211914062500e+01,9.065726280212402344e+00
1.106007957458496094e+01,1.267996597290039062e+01,5.201502799987792969e+00,9.069920539855957031e+00,1.121691703796386719e+01,1.373964309692382812e+01,2.675463104248046875e+01,1.670000076293945312e+01,7.137499809265136719e+00,7.602333068847656250e+00,2.288834381103515625e+01,1.091423416137695312e+01,1.110188961029052734e+01,6.356410980224609375e+01,2.520131492614746094e+01,1.499636650085449219e+01,1.461335277557373047e+01,2.095217132568359375e+01,3.289999961853027344e+00,1.786055755615234375e+01,7.868589401245117188e+00,2.089999914169311523e+00,1.390678787231445312e+01,1.844164085388183594e+01,1.036232948303222656e+00,1.406000041961669922e+01,8.947913169860839844e+00,7.631224632263183594e+00,1.181424522399902344e+01,9.101844787597656250e+00
